Dest Post,Protocol,Timestamp,Flow Duration,Flow Bytes/s,Flow Packets/s,Fwd Packets/s,Bwd Packets/s,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Packet Length Variance,Fwd Header Length,Bwd Header Length,Fwd Seg Size Min,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Act Data Packets,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Total,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Init Fwd Win Bytes,Init Bwd Win Bytes,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bulk Rate,Label,Predict
36152,6,2025-04-01 14:18:21,641,3149.037455699911,14.051233069558352,7.8062405941990844,6.244992475359267,5,4,1317,700,386.0,66.0,263.4,118.72927187513616,331.0,66.0,175.0,113.95393806271024,386,66,224.11111111111111,124.62873259266628,15532.320987654319,160,128,32,229.4,141.0,4,80064.14771080017,546121.1204528809,384.8075866699219,177087.39886708697,638325.2143859863,584237.0986938477,384.8075866699219,159581.30359649658,246120.21675520187,635627.9850006104,546121.1204528809,1139.8792266845703,211875.99500020346,239014.63682664043,4,2,0,0,0,0,0,6,9,0,0,0,0.8,224.11111111111111,479,614,4887,2386,2501,543.0,477.2,625.25,74.7127833774114,1.469693845669907,19.48557158514987,659,479,659,476,476,614,0,640513.1816864014,640513.1816864014,640513.1816864014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:18:22,973,1918.0937843915742,8.218934266273484,6.164200699705113,2.054733566568371,6,2,1565,302,487.0,66.0,260.8333333333333,125.23233962874322,236.0,66.0,151.0,85.0,487,66,233.375,125.81925279940269,15830.484375,192,64,32,226.83333333333334,117.0,5,139051.74391610283,598375.3204345703,61.511993408203125,204731.25677046707,973362.2074127197,598375.3204345703,1290.3213500976562,194672.44148254395,218777.32777776074,612.2589111328125,612.2589111328125,612.2589111328125,612.2589111328125,0.0,5,1,0,0,0,0,0,6,8,0,0,0,0.3333333333333333,233.375,501,478,3962,3006,956,495.25,501.0,478.0,9.959292143521045,0.0,0.0,501,501,478,478,501,478,0,973362.2074127197,973362.2074127197,973362.2074127197,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1020.0,4.0,0.0,0.0,3040.847817233122,0.0,Syn,Unknow
443,6,2025-04-01 14:18:22,1272,4269.1681771915955,11.795454532671567,7.07727271960294,4.718181813068626,9,6,4454,975,2922.0,66.0,494.8888888888889,865.2112708523142,386.0,66.0,162.5,116.94122455319167,2922,66,361.93333333333334,693.6427002106744,481140.1955555556,288,192,32,460.8888888888889,128.5,8,90834.02156829834,503859.281539917,0.476837158203125,173168.44931883903,1271676.3019561768,503859.281539917,289.2017364501953,158959.5377445221,205669.57528241788,225562.33406066895,169281.7211151123,0.476837158203125,45112.46681213379,65589.0249492489,8,3,0,0,0,0,0,11,15,0,0,0,0.6666666666666666,361.93333333333334,659,473,56511,5937,50574,3767.4,659.6666666666666,8429.0,6309.214391665573,1.8856180831641267,7956.0,16385,665,16385,473,659,473,0,1271676.3019561768,1271676.3019561768,1271676.3019561768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3755.0,5.0,0.0,0.0,498200.4719577389,0.0,Syn,Unknow
67,17,2025-04-01 14:18:23,0,0,0,0,0,1,0,350,0,350.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,350,350,350.0,0.0,0.0,8,0,316,316.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:18:24,2952,494.9122800613096,1.0162469816453996,1.0162469816453996,0.0,3,0,1461,0,487.0,487.0,487.0,0.0,0.0,0.0,0.0,0.0,487,487,487.0,0.0,0.0,96,0,453,453.0,0,3,1476019.1440582275,1984072.208404541,967966.0797119141,508053.0643463135,2952038.288116455,1984072.208404541,967966.0797119141,1476019.1440582275,508053.0643463135,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,3,3,0,0,0,0.0,487.0,501,0,1503,1503,0,501.0,501.0,0,0.0,0.0,0,501,501,0,501,501,0,0,2952038.288116455,2952038.288116455,2952038.288116455,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:18:25,0,0,0,0,0,1,0,101,0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,101,101,101.0,0.0,0.0,32,0,67,67.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,101.0,659,0,659,659,0,659.0,659.0,0,0.0,0.0,0,659,659,0,659,659,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:18:27,0,0,0,0,0,1,0,101,0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,101,101,101.0,0.0,0.0,32,0,67,67.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,101.0,659,0,659,659,0,659.0,659.0,0,0.0,0.0,0,659,659,0,659,659,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,17,2025-04-01 14:42:50,242,517972.8448700044,586.5916784689297,185.89172909226644,400.69994937666326,45,97,6083,119306,1292.0,74.0,135.17777777777778,250.68335838830532,1292.0,68.0,1229.958762886598,266.0881536558802,1292,68,883.0211267605633,572.4815572195115,327735.13335647684,360,776,40,101.17777777777778,1195.958762886598,45,1716.8538790222601,32690.28663635254,0.0,3994.298554419004,201756.23893737793,60291.05186462402,63.419342041015625,4585.36906675859,11778.666561740476,208909.273147583,21554.946899414062,0.0,2176.1382619539895,4286.157885143641,0,0,0,0,0,0,0,0,0,0,0,0,2.1555555555555554,883.0211267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242076.39694213867,242076.39694213867,242076.39694213867,0.0,0.0,0.0,0.0,0.0,0,0,0,0,274.25,8.0,13296.375,10.75,292749.98333015206,1336401.546773063,Syn,Unknow
443,6,2025-04-01 14:42:51,525,10639.686772186804,40.013148677636615,20.959268354952513,19.053880322684105,11,10,1835,3749,583.0,66.0,166.8181818181818,158.2735366278716,1506.0,66.0,374.9,496.25405791791763,1506,66,265.9047619047619,375.75548087272887,141192.1814058957,372,328,32,132.8181818181818,340.9,5,26241.374015808105,121277.5707244873,15.974044799804688,32914.419156771946,524827.4803161621,161560.7738494873,253.43894958496094,52482.74803161621,54530.864926521754,480586.7671966553,131522.65548706055,246.0479736328125,53398.52968851725,47633.131149518296,5,4,0,0,0,0,0,9,20,0,0,0,0.9090909090909091,265.9047619047619,496,300,136037,69403,66634,6477.952380952381,6309.363636363636,6663.4,18483.16436131152,18319.286767938058,18660.00847909775,64240,64240,62643,300,496,300,0,524827.4803161621,524827.4803161621,524827.4803161621,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:42:51,79,7508.445675510587,50.73274105074721,25.366370525373604,25.366370525373604,2,2,186,406,93.0,93.0,93.0,0.0,233.0,173.0,203.0,30.0,233,93,148.0,58.94913061275798,3475.0,16,16,59,59.0,169.0,2,26281.51575724284,42280.67398071289,435.11390686035156,18447.924540164877,435.11390686035156,435.11390686035156,435.11390686035156,435.11390686035156,0.0,42280.67398071289,42280.67398071289,42280.67398071289,42280.67398071289,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78844.54727172852,78844.54727172852,78844.54727172852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:42:51,1364,1115.5106741846125,7.334060974257808,4.400436584554685,2.933624389703123,6,4,1079,442,309.0,66.0,179.83333333333334,112.64607800047408,236.0,66.0,110.5,72.53102784326167,309,66,152.1,104.26643755303044,10871.489999999998,200,136,32,145.83333333333334,76.5,3,151500.11910332573,1284024.4770050049,45.299530029296875,400657.92299086385,1363501.0719299316,1284024.4770050049,1368.5226440429688,272700.2143859863,505931.1841897875,43097.25761413574,38410.90202331543,479.9365997314453,14365.752538045248,17070.4145249418,3,1,0,0,0,0,0,4,9,0,0,0,0.6666666666666666,152.1,64240,62643,130853,66748,64105,13085.3,11124.666666666666,16026.25,25180.633002567665,23753.899200388605,26914.19316434175,64240,64240,62643,487,501,487,0,1363501.0719299316,1363501.0719299316,1363501.0719299316,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1079.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:42:52,1146,808.8657542659176,4.362814208554033,2.6176885251324196,1.7451256834216131,3,2,625,302,309.0,66.0,208.33333333333334,103.48698254155232,236.0,66.0,151.0,85.0,309,66,185.4,100.52183842329984,10104.640000000001,96,64,32,174.33333333333334,117.0,2,286512.3152732849,1107706.069946289,27.65655517578125,474352.3961089243,1146049.2610931396,1107706.069946289,38343.191146850586,573024.6305465698,534681.4393997192,1112.9379272460938,1112.9379272460938,1112.9379272460938,1112.9379272460938,0.0,2,1,0,0,0,0,0,3,5,0,0,0,0.6666666666666666,185.4,501,484,2471,1503,968,494.2,501.0,484.0,8.328265125462805,0.0,0.0,501,501,484,484,501,484,0,1146049.2610931396,1146049.2610931396,1146049.2610931396,0.0,0.0,0.0,0.0,0.0,3.0,2.0,625.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:42:52,89,16196.690735920556,78.46147761345598,33.62634754862399,44.835130064831986,3,4,669,776,331.0,66.0,223.0,113.59870891285105,386.0,66.0,194.0,135.7645019878171,386,66,206.42857142857142,127.55039020252477,16269.102040816328,96,128,32,189.0,160.0,2,14869.292577107748,46772.95684814453,340.9385681152344,18413.323684004874,89215.75546264648,84785.22300720215,4430.532455444336,44607.87773132324,40177.345275878906,50661.563873291016,46772.95684814453,429.39186096191406,16887.187957763672,21168.598504059893,2,2,0,0,0,0,0,4,7,0,0,0,1.3333333333333333,206.42857142857142,569,481,3673,1752,1921,524.7142857142857,584.0,480.25,53.188920129006156,21.213203435596427,0.4330127018922193,614,614,481,480,569,480,0,89215.75546264648,89215.75546264648,89215.75546264648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:42:53,40,14857.406953457183,100.89919832568545,50.44959916284272,50.44959916284272,2,2,287,302,221.0,66.0,143.5,77.5,236.0,66.0,151.0,85.0,236,66,147.25,81.42289297243128,6629.6875,64,64,32,109.5,117.0,1,13214.508692423502,39094.44808959961,38.38539123535156,18300.89644298246,39643.52607727051,39643.52607727051,39643.52607727051,39643.52607727051,0.0,510.6925964355469,510.6925964355469,510.6925964355469,510.6925964355469,0.0,1,1,0,0,0,0,0,2,4,0,0,0,1.0,147.25,501,481,1964,1002,962,491.0,501.0,481.0,10.0,0.0,0.0,501,501,481,481,501,481,0,39643.52607727051,39643.52607727051,39643.52607727051,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:42:53,1783,4451.456973546553,13.462067460322237,6.170114252647692,7.291953207674545,11,13,6064,1872,2922.0,66.0,551.2727272727273,845.2465042178892,386.0,66.0,144.0,118.75702408376007,2922,66,330.6666666666667,613.409709918438,376271.47222222225,352,416,32,517.2727272727273,110.0,8,77512.48193823773,903437.614440918,0.0,206459.89276776955,1261093.6164855957,903437.614440918,194.549560546875,126109.36164855957,264183.9083307561,1746270.6565856934,1100561.3803863525,0.0,145522.55471547446,322750.0231024803,8,5,0,0,0,0,0,13,24,0,0,0,1.1818181818181819,330.6666666666667,614,478,92775,7050,85725,3865.625,640.9090909090909,6594.2307692307695,6422.108388297543,16.87092466859934,7739.334170862764,16385,665,16385,474,614,474,0,1782787.0845794678,1782787.0845794678,1782787.0845794678,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4896.0,6.0,0.0,0.0,30925.60405889555,0.0,Syn,Unknow
80,6,2025-04-01 14:42:54,1148,1051.9630947491946,5.224982258688052,3.483321505792035,1.7416607528960175,4,2,906,302,309.0,66.0,226.5,99.23834944213854,236.0,66.0,151.0,85.0,309,66,201.33333333333334,101.19563012084838,10240.555555555557,128,64,32,192.5,117.0,3,229665.85159301758,1102237.2245788574,42.438507080078125,436631.87720085954,1148329.257965088,1102237.2245788574,363.1114959716797,382776.419321696,509072.6221369894,501.1558532714844,501.1558532714844,501.1558532714844,501.1558532714844,0.0,3,1,0,0,0,0,0,4,6,0,0,0,0.5,201.33333333333334,501,478,2960,2004,956,493.3333333333333,501.0,478.0,10.842303978193728,0.0,0.0,501,501,478,478,501,478,0,1148329.257965088,1148329.257965088,1148329.257965088,0.0,0.0,0.0,0.0,0.0,4.0,2.0,906.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,17,2025-04-01 14:42:55,397,375944.4161113931,573.753476534517,291.9096635000174,281.84381303449953,116,112,11938,137456,1292.0,74.0,102.91379310344827,158.24547544686854,1292.0,68.0,1227.2857142857142,271.9773634413162,1292,68,655.2368421052631,604.1797949348949,365033.22460757155,928,896,40,68.91379310344827,1193.2857142857142,116,1750.5868416000567,37581.682205200195,0.0,3484.8579344071886,387885.80894470215,64620.256423950195,78.43971252441406,3372.920077780019,8199.193879123137,358392.71545410156,27980.08918762207,0.0,3228.7632022892035,5618.765343401331,0,0,0,0,0,0,0,0,0,0,0,0,0.9655172413793104,655.2368421052631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397383.2130432129,397383.2130432129,397383.2130432129,0.0,0.0,0.0,0.0,0.0,0,0,0,0,319.27272727272725,8.272727272727273,10846.666666666666,8.777777777777779,40056.22309058228,1111669.6889101267,Syn,Unknow
443,6,2025-04-01 14:47:47,1056,5017.929985851259,17.988805609655454,10.414571668747895,7.57423394090756,11,8,1837,3463,583.0,66.0,167.0,155.31317335687214,1506.0,66.0,432.875,536.8359706418712,1506,66,278.94736842105266,390.5657803864341,152541.62880886425,372,264,32,133.0,398.875,5,58678.46806844076,526935.338973999,0.7152557373046875,123131.26549737807,940016.508102417,526935.338973999,254.63104248046875,94001.6508102417,159130.96782071306,1020427.2270202637,630136.7282867432,0.7152557373046875,145775.31814575195,207281.6961460153,5,3,0,0,0,0,0,8,18,0,0,0,0.7272727272727273,278.94736842105266,494,322,135042,69331,65711,7107.473684210527,6302.818181818182,8213.875,19324.230100734923,18321.34944820675,20572.390608759473,64240,64240,62643,322,494,322,0,1056212.4252319336,1056212.4252319336,1056212.4252319336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:47:47,76,7785.055770846659,52.60172818139634,26.30086409069817,26.30086409069817,2,2,186,406,93.0,93.0,93.0,0.0,233.0,173.0,203.0,30.0,233,93,148.0,58.94913061275798,3475.0,16,16,59,59.0,169.0,2,25347.70965576172,38803.5774230957,885.009765625,17326.611677478806,885.009765625,885.009765625,885.009765625,885.009765625,0.0,36354.54177856445,36354.54177856445,36354.54177856445,36354.54177856445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76043.12896728516,76043.12896728516,76043.12896728516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:47:47,1320,1126.0220296319126,7.577537211520274,4.546522326912164,3.0310148846081093,6,4,1044,442,309.0,66.0,174.0,109.46384486821817,236.0,66.0,110.5,72.53102784326167,309,66,148.6,101.29876603394534,10261.439999999999,200,136,32,140.0,76.5,3,146632.2210099962,1243613.0046844482,0.2384185791015625,388142.80422033306,1319689.9890899658,1243613.0046844482,169.7540283203125,263937.99781799316,490125.2284671922,38339.853286743164,38175.106048583984,0.2384185791015625,12779.951095581055,17957.2115041364,3,1,0,0,0,0,0,4,9,0,0,0,0.6666666666666666,148.6,64240,62643,130853,66748,64105,13085.3,11124.666666666666,16026.25,25180.633002567665,23753.899200388605,26914.19316434175,64240,64240,62643,487,501,487,0,1319689.9890899658,1319689.9890899658,1319689.9890899658,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1044.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
33194,6,2025-04-01 14:47:48,8,39176.98696088265,262.93279839518556,131.46639919759278,131.46639919759278,1,1,232,66,232.0,232.0,232.0,0.0,66.0,66.0,66.0,0.0,232,66,149.0,83.0,6889.0,32,32,198,198.0,32.0,1,7606.50634765625,7606.50634765625,7606.50634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,2,0,0,0,1.0,149.0,483,569,1052,483,569,526.0,483.0,569.0,43.0,0.0,0.0,569,483,569,483,483,569,0,7606.50634765625,7606.50634765625,7606.50634765625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,17,2025-04-01 14:47:48,192,1494832.931682222,2059.228313005174,954.0222310884732,1105.2060819167011,183,212,17206,269532,1292.0,76.0,94.02185792349727,126.5258329649605,1292.0,70.0,1271.377358490566,150.20752643192023,1292,70,725.9189873417722,603.4895978413978,364199.69470277196,1464,1696,42,60.021857923497265,1237.377358490566,183,486.8513436486878,31473.398208618164,0.0,2338.300856185129,153100.25215148926,46126.365661621094,77.00920104980469,841.2101766565344,3537.9507858824645,160595.41702270508,31473.398208618164,0.0,761.115720486754,2686.532720895295,0,0,0,0,0,0,0,0,0,0,0,0,1.1584699453551912,725.9189873417722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191819.429397583,191819.429397583,191819.429397583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,316.6111111111111,8.38888888888889,13489.529411764706,10.882352941176471,188033.15289916066,10513818.611866556,Syn,Unknow
80,6,2025-04-01 14:47:49,39,17868.59894791435,129.48260107184313,77.68956064310588,51.79304042873725,3,2,388,302,256.0,66.0,129.33333333333334,89.56685895029602,236.0,66.0,151.0,85.0,256,66,138.0,88.40814442120137,7816.0,96,64,32,95.33333333333333,117.0,1,9653.806686401367,38329.124450683594,0.7152557373046875,16555.810924858382,38615.22674560547,38450.95634460449,164.27040100097656,19307.613372802734,19143.342971801758,0.7152557373046875,0.7152557373046875,0.7152557373046875,0.7152557373046875,0.0,1,1,0,0,0,0,0,2,5,0,0,0,0.6666666666666666,138.0,501,484,2471,1503,968,494.2,501.0,484.0,8.328265125462805,0.0,0.0,501,501,484,484,501,484,0,38615.22674560547,38615.22674560547,38615.22674560547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:47:49,1048,1502.7024641619764,6.678677618497672,3.8163872105700984,2.862290407927574,4,3,859,716,331.0,66.0,214.75,100.7307673950715,386.0,66.0,238.66666666666666,131.8618806007087,386,66,225.0,115.71516754514077,13390.0,128,96,32,180.75,204.66666666666666,3,174685.27952829996,951956.033706665,0.2384185791015625,348296.1174485489,1048111.6771697998,951956.033706665,1114.3684387207031,349370.5590565999,427814.2171859358,59881.92558288574,59881.68716430664,0.2384185791015625,29940.96279144287,29940.72437286377,3,2,0,0,0,0,0,5,7,0,0,0,0.75,225.0,569,480,3828,2388,1440,546.8571428571429,597.0,480.0,61.92721204637534,29.06028217344078,0.0,636,636,480,480,569,480,0,1048111.6771697998,1048111.6771697998,1048111.6771697998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:47:50,1080,7451.60891797697,16.66612332549521,9.258957403052895,7.407165922442315,10,8,6910,1138,2922.0,66.0,691.0,923.2773147868413,386.0,66.0,142.25,108.4005880980357,2922,66,447.1111111111111,743.7426293856174,553153.0987654319,308,256,32,657.0,108.25,7,63531.48292092716,478527.5459289551,24.7955322265625,127576.35464399909,1080035.2096557617,801654.8156738281,260.1146697998047,120003.91218397353,243593.44139020558,529335.0219726562,328888.4162902832,432.72972106933594,75619.2888532366,107290.25566847275,6,4,0,0,0,0,0,10,18,0,0,0,0.8,447.1111111111111,636,2043,60348,5676,54672,3352.6666666666665,567.6,6834.0,5847.45701613578,118.16700046967426,7422.992253801697,16385,659,16385,255,255,477,0,1080035.2096557617,1080035.2096557617,1080035.2096557617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4767.0,5.0,610.0,4.0,45092.41455460684,11190.436459859602,Syn,Unknow
80,6,2025-04-01 14:47:50,39,23041.396938812963,128.2928560067537,76.97571360405222,51.31714240270148,3,2,596,302,309.0,66.0,198.66666666666666,100.45341651177867,236.0,66.0,151.0,85.0,309,66,179.6,97.41580980518512,9489.84,96,64,32,164.66666666666666,117.0,2,9743.332862854004,38471.221923828125,0.476837158203125,16586.86161903908,38973.331451416016,38541.79382324219,431.5376281738281,19486.665725708008,19055.12809753418,0.476837158203125,0.476837158203125,0.476837158203125,0.476837158203125,0.0,2,1,0,0,0,0,0,3,5,0,0,0,0.6666666666666666,179.6,501,481,2465,1503,962,493.0,501.0,481.0,9.797958971132712,0.0,0.0,501,501,481,481,501,481,0,38973.331451416016,38973.331451416016,38973.331451416016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,17,2025-04-01 14:47:50,148,708030.659800045,755.074497701482,208.9938341852316,546.0806635162504,31,81,5103,99919,1292.0,77.0,164.61290322580646,297.49477386782456,1292.0,70.0,1233.567901234568,256.3329691405978,1292,70,937.6964285714286,548.4065202163595,300749.7114158163,248,648,43,130.61290322580646,1199.567901234568,31,1336.3039171373523,31204.2236328125,0.0,3947.853628854894,137782.57369995117,38495.06378173828,79.15496826171875,4592.752456665039,8736.845908951953,115602.97012329102,37912.36877441406,0.0,1445.0371265411377,4871.810947888942,0,0,0,0,0,0,0,0,0,0,0,0,2.6129032258064515,937.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148329.7348022461,148329.7348022461,148329.7348022461,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280.0,7.333333333333333,22849.25,18.5,24366.431016715884,2424021.0103892,Syn,Unknow
